id,date,message,views,forwards,pinned,media,reactions,replies
319604,2026-01-27 06:53:46+00:00,Спасибо. Да для КГТ все меньше шансов((((,,,False,,,
319603,2026-01-27 06:52:00+00:00,"Здравствуйте, Артём!

Снижение цены по ценовой стратегии происходит при выполнении трёх условий:

1. На Маркете есть несколько предложений на этот товар;
2. Ваша цена немного выше, чем у конкурентов;
3. Снижение поможет вашему товару подняться в поиске и значимо увеличить продажи.

Разницу между ценой в каталоге и ценой в чеке вы получаете в виде баллов Маркета — они автоматически зачисляются в счёт оплаты услуги размещения. 

Если в кабинете есть бонусы на продвижение, система может использовать их для снижения цены, если это приведёт к росту заказов. При этом вся сумма скидки покрывается только баллами Маркета.

Уточним, что ценовая стратегия не работает на уценённые товары 🤝",,,False,,,
319602,2026-01-27 06:51:12+00:00,"Добрый день, Алена!

Да, расчёт для ваших данных верный 👍🏻",,,False,,,
319599,2026-01-27 06:47:36+00:00,В каждой новости про увеличение тарифов разные ссылки на файл. Найдите новость за нужный период и скачайте старые тарифы,,,False,,,
319594,2026-01-27 06:39:27+00:00,А старые тарифы в Эксель сохранились у кого-нибудь? Сколько там в октябре/ноябре было. Какая там динамика по тарифам с начала 2025 года?,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😐'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=6002126245), date=datetime.datetime(2026, 1, 27, 12, 41, 28, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='😐'), big=False, unread=False, my=False)], top_reactors=[])",
319593,2026-01-27 06:39:21+00:00,"@YandexMarketSupportBot  Добрый день! Посмотрите правильно ли я считаю . Товар размеры 15*15*160см вес 6,5 кг Сейчас средняя миля по нему 550 руб. а с 1 февраля будет 15*15*160 :1000= 36л.  70+35л*22р=840 руб -это средняя миля с первого февраля будет.",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 1, 27, 6, 39, 38, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",2.0
319589,2026-01-27 06:36:11+00:00,"Как так получилось , что яндекс, озон и прочая и прочая,  весь 25 год планомерно , системно инеоднократно поднимали цены на услуги , изо всех щелей вещали об этом, а Вы это не заметили? Были в коме?",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=3, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=486202513), date=datetime.datetime(2026, 1, 27, 6, 55, 42, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='😁'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=1028268940), date=datetime.datetime(2026, 1, 27, 6, 46, 3, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='😁'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=748040012), date=datetime.datetime(2026, 1, 27, 6, 37, 24, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='😁'), big=False, unread=False, my=False)], top_reactors=[])",
319588,2026-01-27 06:33:11+00:00,"эээ это у вас мелочевка какая-то?

и это не на 15-17%, это на 15-20п.п.
Т.е. примерно вдвое учитывая что на старте было",,,False,,,
319587,2026-01-27 06:29:48+00:00,"Январь 2025 было 21% , Январь 2026  40%",,,False,,,0.0
319586,2026-01-27 06:26:06+00:00,"Как так получилось , что яндекс поднял за услуги на 15%-17%  в категории электроника ?",,,False,,,2.0
319583,2026-01-27 06:18:45+00:00,У многих так.,,,False,,,
319582,2026-01-27 06:16:10+00:00,Стратегия слива рекламы 😂 на ям вообще трафика нет,,,False,,,
319580,2026-01-27 06:05:35+00:00,Каких условий? напишите конкретно,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 1, 27, 6, 7, 2, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",
319574,2026-01-27 05:13:32+00:00,"Из личной практики- ответ поддержки: скорее всего товар поврежден сотрудником склада, например замята коробка. Вы должны вывезти такой товар и потом можете подать претензию. Но! Вы никогда не сможете доказать , что товар повредился именно на складе, а не во время его доставки до вас ТК.",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🏆'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤝'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=1022347539), date=datetime.datetime(2026, 1, 27, 6, 55, 14, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🤝'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=553147242), date=datetime.datetime(2026, 1, 27, 6, 54, 39, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🏆'), big=False, unread=False, my=False)], top_reactors=[])",
319517,2026-01-26 20:17:54+00:00,Тот перечень не распространяется на дистанционку. Почитайте судебную практику. Да и в самом ЗоПП в статье 25 прямо написано где применяется перечень.,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=403212647), date=datetime.datetime(2026, 1, 26, 22, 2, 59, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👍'), big=False, unread=False, my=False)], top_reactors=[])",
319512,2026-01-26 19:53:27+00:00,"В том то и дело что есть, нам вет. препараты так возвращали. Только ВБ адекватный, все возвраты через заявку после получения",,,False,,,
319509,2026-01-26 19:52:16+00:00,"При дистанционной все тоже самое что и при обычной, никаких исключений нет в законе.",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤣'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=403212647), date=datetime.datetime(2026, 1, 26, 22, 2, 45, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🤣'), big=False, unread=False, my=False)], top_reactors=[])",2.0
319508,2026-01-26 19:50:42+00:00,"Внимательно читайте законы, при дистанционной возвратный, но до передачи, а дальше на усмотрение площадки. Увы и ах, ЯМ не на нашей стороне",,,False,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5456457716088903112, access_hash=7614204098247289600, file_reference=b'\x02~\xc0\xb8\\\x00\x04\xe0\x14i\xc2r\xb4\xc44.\x7f\x02\t\xa9\xc5\xe5\x08\x9c\xf9\xa0h\xad\xe4', date=datetime.datetime(2026, 1, 26, 19, 50, 41, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01(\x12\xcf\xc1\xc0\xf9?J^G%1\xf5\x14\xed\xe7h\x19\xc5\x05\xf8\xfb\xc7\xf3\xa7\xa0\x11\xf0{QM\xcd\x14\x80\x90\x0c\x81\xc0\xa4)\xed@\xe8:\xd1\x80z\xe6\x80\x19E\x1cQ@\x12c\x81\xc9\x15)\x86?\xb3o\xf3\x1b\x7f\xf7q\xc5\x14S\x02?-}M\x14QE\x80'), PhotoSize(type='m', w=147, h=320, size=18645), PhotoSize(type='x', w=368, h=800, size=86669), PhotoSizeProgressive(type='y', w=589, h=1280, sizes=[7345, 21299, 49455, 73700, 113629])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",,
319507,2026-01-26 19:43:16+00:00,А что приоритетнее Закон о правах потребителей или дистанционной торговле?,,,False,,,0.0
319504,2026-01-26 19:42:12+00:00,Тоже мне источник,,,False,,,
319503,2026-01-26 19:41:45+00:00,Чуть выше поддержка пишет,,,False,,,
319502,2026-01-26 19:41:09+00:00,"т е. любую электронику  можно извлечь из заводской упаковки ,попользоваться и вернуть ? верно ? @YandexMarketSupportBot",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😐'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=399447736), date=datetime.datetime(2026, 3, 7, 17, 6, 39, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='😐'), big=False, unread=False, my=False)], top_reactors=[])",
319501,2026-01-26 19:40:57+00:00,"Да где Вы это берете? Перечень невозвратных товаров к дистанционке не относится. Вернуть можно все! Но не бу, не вскрытое, без следов эксплуатации и с сохраненным товарным видом.",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=403212647), date=datetime.datetime(2026, 1, 26, 22, 2, 26, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👍'), big=False, unread=False, my=False)], top_reactors=[])",2.0
319500,2026-01-26 19:39:50+00:00,"нижнее белье тоже, но также возвращают",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=1668862456), date=datetime.datetime(2026, 1, 27, 5, 59, 8, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🤬'), big=False, unread=False, my=False)], top_reactors=[])",
319499,2026-01-26 19:39:05+00:00,"Когда такой товар приезжает обратно, то ям пишет, в ответ на претензию, что товарный вид сохранен, а значит компенсация не положена. А то что покатушки туда- сюда за счёт продавца, ну да, такой бизнес, ничего личного.",,,False,,,0.0
319498,2026-01-26 19:36:50+00:00,"Парфюмерия является невозвратным товаром, но арбитра это не волнует. Одобряет возврат в котором покупатель пишет, что просто передумал, у него нет претензии к качеству товара.",,,False,,,2.0
319497,2026-01-26 19:36:48+00:00,"Да это утопия . Прибыли в теущее время нету чтобы перекрывать такие возвраты .
Неадекватных покупателей много , они возвращать будут заюзанный поцарапанный товар - который сильно потеряет в цене + логистика ляжет на Селлера .
Где тут интерес Селлера , чтобы  продолжать работать ?",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='💯'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=1668862456), date=datetime.datetime(2026, 1, 27, 5, 57, 56, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='💯'), big=False, unread=False, my=False)], top_reactors=[])",0.0
319495,2026-01-26 19:30:08+00:00,"Электроника не является невозвратным товаром.

Отмечу, что если вы не согласны с возвратом, вы можете его оспорить, подав претензию в личном кабинете",,,False,,,
319494,2026-01-26 19:19:55+00:00,"Какой Селлер  бу товар  забирать будет ?  Через 3-4 мес 
У нас товар ворованный чтоли...
Так юнитка не сводится . Электроника возвратный товар ?",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='✍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 1, 26, 19, 22, 56, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='✍'), big=False, unread=False, my=False)], top_reactors=[])",
319481,2026-01-26 18:36:48+00:00,"Здравствуйте, Андрей!

Если вас не устраивает формат нового приложения, мы можем попробовать вернуть вам старую версию. Для этого напишите, пожалуйста, нам в личные сообщения и укажите ID вашего кабинета и адрес электронной почты. Проверим информацию 😌",,,False,"MessageMediaWebPage(webpage=WebPage(id=9170793121480526244, url='https://t.me/YandexMarketSupportBot', display_url='t.me/YandexMarketSupportBot', hash=0, has_large_media=False, video_cover_photo=False, type='telegram_bot', site_name='Telegram', title='Поддержка продавцов Маркета', description='Помощь по вопросам в чате продавцов Яндекс Маркета', photo=Photo(id=5330393034308837332, access_hash=-8580071813205938289, file_reference=b'\x00i\xc2r\xb45\xc3\x02*\x80\x8bSTC\xd6\xde\xf2W\x16-\xd5', date=datetime.datetime(2024, 11, 21, 13, 8, 1, tzinfo=datetime.timezone.utc), sizes=[PhotoSize(type='a', w=160, h=160, size=4803), PhotoSize(type='b', w=320, h=320, size=10560), PhotoSize(type='c', w=640, h=640, size=23319), PhotoStrippedSize(type='i', bytes=b""\x01((\xa7E\x15\xafcd\x91\xc6$\x91A\x90\xf2\x01\xfe\x1a`d\xedlgi\xc7\xae)+\xa5\xaa7\xd6I$fH\xd4\t\x07$\x0f\xe2\xa0\x0c\x8a(\xa2\x81\n\xb8\xde\xb9\xe9\x91\x9a\xdf\xb9\xf3\xbc\xaf\xf4}\xbb\xf3\xdf\xd2\xb9\xfa\xdf\xb4\xf3>\xcc\x9eh\xc3b\x81\x8d0\xc8'\xf3\x8c\xa7\xeecgl\xd2Y\xcc\xcf\x1e%\x926\x93=\x14\x83\xc53Q'djr\x11\x9f\rU\xe6\xb5Xm\xcc\xf1\x10\xac\x08+\x8f_AH\x0c\xf7\xc6\xf6\xc7L\x9cQO\xb8P\xb7\x12\x05\x18\x01\xbazQLDt\xef1\xff\x00\xbe\xdf\xf7\xd1\xa2\x8a\x00U\x99\xd7!\x8e\xf5<\x15c\x90i\xc2TNc\x8b\r\xd8\xb3g\x1fAE\x14\x0c\x8b\xa9\xc9\xa2\x8a(\x11"")], dc_id=2, has_stickers=False, video_sizes=[]), embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=True)",,
319478,2026-01-26 18:31:14+00:00,Сегодня обновил приложение для селлеров. Это что за жесть. Раньше быстро можно было изменить цену и количество товара на остатке. Сейчас это сделать просто не реально.,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 1, 26, 18, 34, 6, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",
319463,2026-01-26 17:51:03+00:00,Да,,,False,,,
319462,2026-01-26 17:44:23+00:00,"До сих пор не понимаю, о чём идёт речь...",,,False,,,0.0
319458,2026-01-26 17:29:28+00:00,"Ценовая стратегия автоматически подбирает оптимальную цену для продвижения товара и может снижать цену за счет бонусных баллов на продвижение. Конкретный процент снижения цены зависит от условий кампании и наличия бонусов. 

Разница между ценой в каталоге и ценой в чеке придет вам в виде баллов Маркета, которые будут использоваться в счет оплаты услуги размещения. Получится, что вы продали товар и получили за него ту цену, которую хотели.

А затем вы просто оплачиваете буст продаж как обычно.

Подробнее написали здесь",,,False,"MessageMediaWebPage(webpage=WebPage(id=8953082221652091891, url='https://yandex.ru/support/marketplace/ru/marketing/campaigns', display_url='yandex.ru/support/marketplace/ru/marketing/campaigns', hash=0, has_large_media=False, video_cover_photo=False, type='article', site_name='yandex.ru', title='Буст продаж (продвижение ставками) |', description='Каждый новый продавец может получить на Маркете продвижение на сумму 10\xa0000 бонусов (1\xa0бонус равен 1\xa0рублю). Подробности. Можно не читать, а смотреть.', photo=None, embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=False)","MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=294409488), date=datetime.datetime(2026, 1, 27, 6, 2, 13, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='❤'), big=False, unread=False, my=False)], top_reactors=[])",
319457,2026-01-26 17:24:02+00:00,Как узнать на сколько процентов снижается цена прямо сейчас от ставки 10%?,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='✍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 1, 26, 17, 24, 56, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='✍'), big=False, unread=False, my=False)], top_reactors=[])",
319454,2026-01-26 17:10:06+00:00,"Ценовая стратегия автоматически понижает цену за счет ставки, чтобы продвинуть предложение выше в результатах поиска, если это поможет значимо увеличить продажи. Однако снижение цены не обязательно будет равно ставке. Например, если вы продаете товар за 100 рублей со ставкой 10%, ценовая стратегия может снизить цену до 95 рублей.

Подробнее о том, как работает ценовая стратегия, можно узнать в Справке",,,False,"MessageMediaWebPage(webpage=WebPage(id=8953082221881424481, url='https://yandex.ru/support2/marketplace/ru/marketing/campaigns', display_url='yandex.ru/support/marketplace/ru/marketing/campaigns', hash=0, has_large_media=False, video_cover_photo=False, type='article', site_name='yandex.ru', title='Буст продаж (продвижение ставками) |', description='Каждый новый продавец может получить на Маркете продвижение на сумму 10\xa0000 бонусов (1\xa0бонус равен 1\xa0рублю). Подробности. Можно не читать, а смотреть.', photo=None, embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=False)",,
319452,2026-01-26 17:07:48+00:00,"Если я поставлю ставку 10% с включенной ценовой стратегией, цена на товар снизится на 10%? (Без учета скидки маркета)",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='✍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 1, 26, 17, 8, 31, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='✍'), big=False, unread=False, my=False)], top_reactors=[])",
319448,2026-01-26 16:53:17+00:00,"Претензия оформляется вами самостоятельно. Если покупатель оформил возврат по причине брака, но оказалось, что товар пригоден к продаже и вы не согласны с возвратом, то можно подать претензию в личном кабинете, выбрав тип претензии ""Оспаривание возврата средств покупателю"". Информацию об оформлении претензий оставили здесь",,,False,"MessageMediaWebPage(webpage=WebPage(id=8953082221402919898, url='https://yandex.ru/support/marketplace/ru/communication/claims', display_url='yandex.ru/support/marketplace/ru/communication/claims', hash=0, has_large_media=False, video_cover_photo=False, type='article', site_name='yandex.ru', title='Подать претензию |', description='Кто может подать претензию. Только владелец кабинета или бизнеса. У сотрудников с другими ролями такой возможности нет. Какие бывают роли.', photo=None, embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=False)",,
319447,2026-01-26 16:52:42+00:00,"Артём, Буст продаж — это не реклама, это инструмент на Маркете, который помогает увеличить видимость товаров и привлечь больше покупателей. Он работает на основе ваших ставок, которые влияют на продвижение товаров в определённых блоках и местах на платформе.

Как считается буст продаж:
1) За каждый товар, заказанный по Бусту продаж и доставленный в течение выбранного времени вам начисляется к оплате по 1 рублю, а остальная стоимость продвижения берётся бонусами;
2)  Эффективность Буста можно оценить по различным метрикам, таким как показы, охват, клики другие.

Снижение стоимости товара за счет Буста продаж происходит, когда включена ценовая стратегия Буста продаж. В этом случае бонусы могут использоваться для понижения цены на товар, что приводит к росту заказов. 

Отметим, что система автоматически понижает цену на товар за счет заданной вами ставки. За само продвижение вы заплатите не больше заданной вами же ставки.

Подробнее вы можете ознакомиться здесь",,,False,"MessageMediaWebPage(webpage=WebPage(id=8953082221652091891, url='https://yandex.ru/support/marketplace/ru/marketing/campaigns', display_url='yandex.ru/support/marketplace/ru/marketing/campaigns', hash=0, has_large_media=False, video_cover_photo=False, type='article', site_name='yandex.ru', title='Буст продаж (продвижение ставками) |', description='Каждый новый продавец может получить на Маркете продвижение на сумму 10\xa0000 бонусов (1\xa0бонус равен 1\xa0рублю). Подробности. Можно не читать, а смотреть.', photo=None, embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=False)",,
319446,2026-01-26 16:50:16+00:00,"Это понятно, но территориально мы не находимся в этих городах! Как минимум причину утилизации должны знать, так как ехать на склады в другие города явно никто не будет из других регионов. В чем сложность сделать запрос на склад и предоставить информацию? На прошлой недели было 2 шт в Спб, на этой еще добавилось 9 шт товара, теперь в Мск. Завтра вы вы добавить еще 50 шт товара, который нужно вывести?! Я задаю банальный вопрос, что не так с товаром? По какой причине он оказался в бракованных товарах? Неужели это очень сложный вопрос для МП, где все на камерах, элементарно ответить?",,,False,,,
319442,2026-01-26 16:45:33+00:00,"а через пвз их нелбзя делать?  Непоняла про претензию, если необнаруживается брак по этому поводу претензию?",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='✍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 1, 26, 16, 46, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='✍'), big=False, unread=False, my=False)], top_reactors=[])",
319441,2026-01-26 16:45:07+00:00,"буст работает как буст в качестве рекламы, просто теперь расход на него списывается из бонусных баллов тоже, как комиссия

те вы продаете товар за 10000, Яндекс конвертирует 2000 в баллы и дает скидку покупателю (часто не все 2000, а часть). Эти 2000 зачисляются на ваш «кошелек с баллами». И этим кошельком вы погашаете буст продаж и комиссию. А вот в каком заказе что именно погашаете, везде разное. У меня по январю то комиссию баллами оплачиваю, то буст, а бывает и то и то, более детально в отчетах по баллам можно посмотреть и в начислениях за услуги",,,False,,,0.0
319440,2026-01-26 16:43:20+00:00,"Здравствуйте, Ирина!

Вы можете оспорить возврат. Для этого подайте, пожалуйста, претензию в личном кабинете в разделе ""Общение"" → ""Претензии"". Обратите внимание, что это нужно сделать в течение 30 дней, когда возврат придёт на склад, в сортировочный центр или пункт выдачи заказов.
Действительно, при вывозе возвратов с помощью транспортной компании понадобятся следующие документы: доверенность, пропуск, паспорт и номер заявки. 
Подробности о вывозе товаров оставили в Справке",,,False,"MessageMediaWebPage(webpage=WebPage(id=8953082220196583945, url='https://yandex.ru/support/marketplace/ru/storage/withdrawal/take-out', display_url='yandex.ru/support/marketplace/ru/storage/withdrawal/take-out', hash=0, has_large_media=False, video_cover_photo=False, type='article', site_name='yandex.ru', title='Приехать на склад |', description='За товарами можно приехать на любом автомобиле — на складах Маркета есть пандусы всех типов.', photo=None, embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=False)",,
319438,2026-01-26 16:41:56+00:00,"т.е. любой покупатель может покупать и возвращать товар , при этом баллы у покупателя будут накапливаться и будет возможность у покупателя тратить эти баллы на последующие покупки ? не кажется ли вам что это мошшшшенннниччччессская схема ? @YandexMarketSupportBot",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=486202513), date=datetime.datetime(2026, 1, 27, 5, 8, 50, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👏'), big=False, unread=False, my=False)], top_reactors=[])",
319437,2026-01-26 16:41:32+00:00,"Здравствуйте, Татьяна!

Обычно товар признается бракованным из-за повреждений при транспортировке, хранении на складе, доставке невыкупов и возврате от покупателя в ненадлежащем качестве.

Брак необходимо вывезти со склада в течение 15 дней, чтобы избежать утилизации. Если окажется, что товар был повреждён по нашей вине, подайте, пожалуйста, претензию для получения компенсации",,,False,"MessageMediaWebPage(webpage=WebPage(id=8953082221072833770, url='https://yandex.ru/support2/marketplace/ru/communication/claims', display_url='yandex.ru/support/marketplace/ru/communication/claims', hash=0, has_large_media=False, video_cover_photo=False, type='article', site_name='yandex.ru', title='Подать претензию |', description='Кто может подать претензию. Только владелец кабинета или бизнеса. У сотрудников с другими ролями такой возможности нет. Какие бывают роли.', photo=None, embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=False)",,
319436,2026-01-26 16:40:46+00:00,"правильно ли я понял, что буст может не использоваться в первозданном его виде в качестве рекламы, а в полной мере 100% ставки, превращаться в скидку от нашей цены?

Грубо говоря Буст теперь просто работает как скидка, равнозначно если бы я без буста просто спустил цену?",,,False,,"MessageReactions(results=[], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",
319435,2026-01-26 16:39:40+00:00,"Количество отзывов за баллы, которые может оставить покупатель, ограничено самим продавцом (то есть вами). Напоминаем, что вы можете поменять цель и количество баллов за отзыв в настройках кампании",,,False,"MessageMediaWebPage(webpage=WebPage(id=8953082220167817824, url='https://yandex.ru/support/marketplace/ru/marketing/plus-reviews', display_url='yandex.ru/support/marketplace/ru/marketing/plus-reviews', hash=0, has_large_media=False, video_cover_photo=False, type='article', site_name='yandex.ru', title='Отзывы и рейтинг |', description='Покупатели могут оценить купленный товар и добавить отзыв на него. Из оценок товара складывается его рейтинг — он влияет на то, как высоко товар показывается в', photo=None, embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=False)",,
319432,2026-01-26 16:38:07+00:00,Отчет по начислению услуг - буст продаж,,,False,,,
319430,2026-01-26 16:34:55+00:00,"Люди алилуя я вас нашла. Подскажите кто знает, 2 года геморрой с возвратами браков терпим. Чтобы вернуть брак нужно сдохнуть. Сначала оформить возврат в кабинете, потом сделать довереность, потом бежать в тк отсылать довереность, потом бежать в тк получить возврат брака, потом увидель что никакого брака нет, потом задать вопрос поддержке какого фига вернули норм товар, потом неполучить ответа на вопрос, а потом день сурка   и так 2 года.  И все это не бесплатно. Есть какой ни будь выход из этого, хотя бы какую то беготню убрать , довереность  сильно напрягает. Или мы просто тупые  и можно все это легче делать мы просто незнаем как.",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤣'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=414427643), date=datetime.datetime(2026, 1, 29, 9, 53, 45, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🤣'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=104956469), date=datetime.datetime(2026, 1, 27, 16, 7, 58, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🤣'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=1043281320), date=datetime.datetime(2026, 1, 27, 7, 38, 53, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🤣'), big=False, unread=False, my=False)], top_reactors=[])",3.0
