,date,message,replies,media_available,reactions_total
5316,2025-11-15 04:47:07+00:00,"Здравствуйте всем. Подскажите, пожалуйста, чтобы другое физическое лицо могло вывезти товары, требуется доверенность в какой-то определенной форме или свободной? У кого был опыт, пожалуйста, напишите.",1.0,False,1
5317,2025-11-15 00:07:43+00:00,"Фигня, само успокоение)))",,False,1
5318,2025-11-15 00:06:48+00:00,Улучшать карточки),,False,1
5319,2025-11-14 23:54:34+00:00,,0.0,True,1
5320,2025-11-14 23:51:53+00:00,"Так да, на рынке физическом, приходят и говорят, дай на лям, Чё угодно но только дай! А зачем вам столько, на озе или на вбшке торговать будем. 
Ок, отгрузили раз, отгрузили два, хлоп и разом все пропали, почти нет ни кого, последние на прошлой недели просто сопли забрали, а так в фото бы даже не поместились бы первые отгрузки",,False,0
5321,2025-11-14 23:46:43+00:00,"Был один овощь, полтора года ставил нашу нишу на колени, своими низкими ценами, ну мы в целом не страдали от этого, но сжирал он процентов 30% заказов точно. Сидел на УСН 1% по льготным региону, но видимо мозгов ему хватило только на этот мув. Ну торговал торговал тоннами, навернок по 1к заказов в день. Как в итоге поняли, мало того что влетел на НДС, ибо лимит он быстро преодолел по обороту, так потом видимо нанял бугалтера, а тот все посчитал, и оказалось что денег давно нэма, чистую прибль с оборота считал или с налога, этих овощей особо не поймешь. В августе где-то схлопнулся, щас остатки дораспродает.",1.0,False,4
5322,2025-11-14 23:45:27+00:00,"Дал распоряжение по фирме: если в такси поедет несколько сотрудников Яндекс-маркета, полную плату за поездку брать с каждого пассажира. Никакой складчины.",0.0,False,5
5323,2025-11-14 23:45:21+00:00,А что такое 10%буст продаж??,0.0,False,0
5324,2025-11-14 23:42:01+00:00,"И с оз на вб, нет это не реклама ни какая, не в коем случае, каждому своё, кому как на какой площадке удобнее и приятнее работать",,False,0
5325,2025-11-14 23:40:21+00:00,"Чьи? Не там большинство живых людей, со многими знакомы, косвенно. Есть пару кто реально сам закрылся, как раз из за разрыва в бугалтерии. Ушли на ОЗОН.",,False,0
5326,2025-11-14 23:37:57+00:00,"А ты не думал, что это боты??? Я лично с одним магазом конкурентом связался, берём в одном и том же месте! Так он как уже почти 2 года свернул свою лавку на яме и матом её покрыл)))",,False,0
5327,2025-11-14 23:35:23+00:00,"Самое сложное, это даже не то что маркет поднимает конские комиссии, самое сложное - это пережить овощей в своей нише. Которые не смогли освоить элементарную экономику и научиться считать свою маржинальность. Смотрю конкурентов по своим позициям, один и тот же товар, закупаем у одних и тех же людей, по одной и той же цене, Только эти овощи умудряются его продавать на 50% дешевше, ну или просто даже цены не меняли как пол года 🤣 Даже считать не надо, тупо минус. И сколько так с ними существовать, пока они схлопнуться или мы из за отсуствия заказов 🤣🤣🤣",3.0,False,3
5328,2025-11-14 23:27:36+00:00,"Это фигня ваще, там интереснее есть моменты ""по прибавку! """,,False,0
5329,2025-11-14 23:26:08+00:00,">маркет дал скидку
>скидка маркета
>12 рублей
🤣🤣🤣🤣🤣👍",1.0,True,1
5330,2025-11-14 23:25:35+00:00,"Уточните, пожалуйста, вы пишете в чат по этой ссылке?",,True,0
5331,2025-11-14 23:23:24+00:00,Что-то ни чего не изменилось!? Аккаунт не разбанен.!??,1.0,False,2
5332,2025-11-14 23:22:22+00:00,,0.0,True,0
5333,2025-11-14 23:12:02+00:00,"С начала Алиса ваша акк раз блокирует, ну ли бо вы, мне без разницы кто это сделает, потом поговорим с вами по человечески",0.0,False,0
5334,2025-11-14 23:10:35+00:00,,,True,0
5335,2025-11-14 23:04:20+00:00,"Здравствуйте, Владимир!

Пришлите нам в личные сообщения ID кабинета - всё проверим",,True,0
5336,2025-11-14 23:01:48+00:00,"Менеджеры, у меня вопрос ⁉❓
Вы каждый месяц теперь у меня по 12к за одни и те же отзывы снимать будете???",2.0,False,1
5337,2025-11-14 23:00:39+00:00,,0.0,True,0
5338,2025-11-14 22:58:58+00:00,"Да соглашусь, тут разные менеджеры и разные по мозгам решения, как русская рулетка блин",0.0,False,1
5339,2025-11-14 22:58:09+00:00,Спасибо попробую,,False,1
5340,2025-11-14 22:55:43+00:00,"Наличие менеджера - не гарантия решения вопроса. Однако определенный формат флуда дает возможность, точнее вероятность, что до сотрудников ям долетит какое то рациональное зерно. Однако там средний возраст не высок и поколение сникерсов вообще не понимает суть мироздания, но вероятность есть",,False,2
5341,2025-11-14 22:52:35+00:00,"Неее))мы на виду у чуть чуть по главнее чем просто тп ямы, тут вроде как бы вопросы поускоренее решаються то есть как минимум менеджерь, а так конечно это всё полная чепуха",,False,0
5342,2025-11-14 22:52:09+00:00,Раздел претензий с перечнем заказов,,False,1
5343,2025-11-14 22:51:31+00:00,Куда?,,False,0
5344,2025-11-14 22:51:09+00:00,Пиши претензию,,False,0
5345,2025-11-14 22:50:22+00:00,"Ну вот Яндекс обновил тариф с 1 числа и не где меня не предупредил что с 1 числа комиссия 25%, а с 10 числа все 30% на ноутбуки, и оказывается комиссия рассчитываться по дате получения заказа, а не по дате заказа весело конечно",16.0,False,1
5346,2025-11-14 22:49:38+00:00,А что тут удел разочарованных и сдавшихся?,,False,0
5347,2025-11-14 22:48:39+00:00,"Тогда чё ты тут делаешь, тебе же сказали уже много человек ""яма днище""!????",,False,0
5348,2025-11-14 22:47:52+00:00,Да кэп,,False,0
5349,2025-11-14 22:46:50+00:00,"А зачем мне ей это объяснять? Я иду своим путем. Результат положительный по нарастающей, он только не такой, как планировалось, но в плюс на каждом этапе",,False,0
5350,2025-11-14 22:46:26+00:00,Я так понимаю позитивный сообщений тут нет о Яндекс маркете,1.0,False,0
5351,2025-11-14 22:42:53+00:00,"Дмитрий, яме это попробуй объяснить))))",,False,0
5352,2025-11-14 22:42:02+00:00,"Предприниматель это прежде всего мирный воин, который должен воевать и эволюционировать под реалии рынка, что бы его победить",,False,0
5353,2025-11-14 22:39:43+00:00,"Можно, есть такие и много, они не понятно вообще работают ли или уже давно плюнули и ушли",,False,0
5354,2025-11-14 22:33:26+00:00,Как найти магазин?,,False,0
5355,2025-11-14 22:31:41+00:00,Это не показатели. Как найти магазин? 60 карточек для улучшения.......🤔 Средний рейтинг карточки для начала должен быть выше 92,,False,0
5356,2025-11-14 22:27:02+00:00,@YandexMarketSupportBot  почему невозможно у вас что либо продать стало ?,,False,1
5357,2025-11-14 22:26:05+00:00,Надо требовать сверку. И по ней закрываться. А только вякнут что вы что то там должны ; сразу в роспотреб,,False,2
5358,2025-11-14 22:25:53+00:00,"Вот смотри на показатели , если с этими показателями нет продаж , то я не знаю что еще делать надо чтобы на этом маркете продать товары",,True,1
5359,2025-11-14 22:23:57+00:00,Конечно. ЯМ днище,,False,1
5360,2025-11-14 22:23:07+00:00,Удаляют сообщения последние,1.0,False,1
5361,2025-11-14 22:22:11+00:00,Правильно поняли,0.0,False,1
5362,2025-11-14 22:21:58+00:00,"Тоже буду закрываться , ибо уже кабальные условия и нереал комиссии стали , вот читаю
Вас и страшно что в долги загонят",,False,2
5363,2025-11-14 22:21:11+00:00,Собираю доки в роспотреб. По другому с ними не расстаться.,,False,3
5364,2025-11-14 22:20:20+00:00,Если закрыться долго будет падать задолженность ? Я так понял возвраты и невыкупы в минус загонят после закрытия ?,,False,0
5365,2025-11-14 22:17:29+00:00,"Коли пошли эмоции и политота, пора спать",15.0,False,0
5366,2025-11-14 22:16:40+00:00,ЯМ! Хватит уже стоять с вечно протянутой рукой. Я с вами год не работаю. Отвяжитесь,4.0,True,2
5367,2025-11-14 22:16:05+00:00,Не самая лучшая стратегия,,False,0
5368,2025-11-14 22:16:01+00:00,Отсюда и рандомный результат и здесь не ЯМ виноват,0.0,False,0
5369,2025-11-14 22:15:28+00:00,"Сезонность , аналитики нету просто то что нравится делаю карточку и пробую торговать , чисто рандом",,False,0
5370,2025-11-14 22:14:25+00:00,"На бухгалтера нет денег, теперь еще и ндс , ну закрывать ИП и идти на завод работать придется",,False,0
5371,2025-11-14 22:14:01+00:00,А как вы выбираете товар? Ну какая то аналитика этому предшествует?,,False,0
5372,2025-11-14 22:12:57+00:00,Вам крайне нужен хороший товаровед,,False,0
5373,2025-11-14 22:12:56+00:00,"Вопрос что за селлер, площадке конечно же приоритетней производители с оборотом, а не количество селлеров на площадке. То во что превратился вб. Мусорная яма с огромным количеством шлака и непонятным товаром",,False,0
5374,2025-11-14 22:12:27+00:00,"Загрузил товар на 300 тыс , он встал на месяц , начал сливать его в минус , хотя бы 150-200 тыс свои забрать бы , но я точно в проигрыше уже , товар на всех складах регионов на фбо",5.0,False,0
5375,2025-11-14 22:11:16+00:00,"Сейчас тоже сезонный торгую , берут только как уже выше писал либо в ноль либо в минус , на данный момент я торгую в минус 50-70 руб",,False,0
5376,2025-11-14 22:10:52+00:00,И что? ),,False,0
5377,2025-11-14 22:10:37+00:00,"Но самое главное покупатели уйдут, которых тяжело вернуть.",1.0,False,0
5378,2025-11-14 22:10:15+00:00,"Там китайцы залетают с двух ног , упор и акцент почему то на них сделан , вот где золотая жила для Яндекса",,False,1
5379,2025-11-14 22:09:51+00:00,Китай ответил санками с колесиками,,False,0
5380,2025-11-14 22:09:35+00:00,Ну не скажите.. Оборот упадёт значительно,,False,1
5381,2025-11-14 22:09:03+00:00,"Да просто всем плевать вот и все , есть заказы нету их , Яндекс просто свое заберет всегда , ну отвалятся 10 тыс селлеров , Яндекс и не заметит",,False,0
5382,2025-11-14 22:08:51+00:00,Вы в какой-то другой реальности существуете. Вагон и состав конструктивных предложений был предоставлен разработчикам МП. А они напряглись взяли такой большой и толстый и положили на все это,,False,1
5383,2025-11-14 22:08:50+00:00,Вспоминаю бесснежную прошлую зиму😂. Помню в одном бородатом году (до мп) одна сеть завезла детские санки (обьем понятен) а зима была без снега🤣🤣это был провал,,False,0
5384,2025-11-14 22:07:10+00:00,Есть тема лопаты для снега под зиму завести :)),,False,0
5385,2025-11-14 22:07:06+00:00,"Он у них запоздалый, как мозг у разработчиков, которых рас о бсчелся, их там просто нет, а те кто остались хней занимаются, лишь бы платили, они во всех сверах обновления тупые люто тупые всё на зло своему народу бросают только и вот вам! Мы все тут орем кричим ругаемся, а не советуем и не интересуемся как и что бы было бы можно улучшить!!!!",,False,0
5386,2025-11-14 22:06:10+00:00,Да Капитан ! ),,False,1
5387,2025-11-14 22:06:02+00:00,"Так сезон был это нормально , многие товары имеют сезонность и повышенный спрос",,False,0
5388,2025-11-14 22:05:13+00:00,"На Яндексе просто мало покупателей осталось. 

Комиссии задрали, продавцы цены соответственно тоже подняли, а соинвеста как на других МП нет, по факту цену получаем выше других площадок в 2 раза...",,False,4
5389,2025-11-14 22:05:05+00:00,"Летом я был в топ 1 на маркете на вентиляторе , вирус товара был , продал 3 тыс за месяц штук , как то случайно",5.0,False,0
5390,2025-11-14 22:04:59+00:00,"Так с этого и надо начинать, что сливаешь, а не говорить, что с бустом в минус.",0.0,False,0
5391,2025-11-14 22:04:54+00:00,В FBO продаются только трусы одноразовые с носками и полотенцами :),,False,0
5392,2025-11-14 22:03:49+00:00,"На данный момент я торгую в минус на фбо , так как сливаю товар и больше туда ниче поставлять не хочу , ибо ничего невозможно стало продать",,False,0
5393,2025-11-14 22:03:21+00:00,Какой то не правильный бизнес,,False,0
5394,2025-11-14 22:02:41+00:00,Интересно что думает топ юнитка за расход 77/80%,,False,0
5395,2025-11-14 22:02:39+00:00,"Считать я умею , я сливаю товар , ставлю в плюс не  покупают Ставлю в минус 50 руб , берут сразу и много",,False,0
5396,2025-11-14 22:01:48+00:00,"Ну если с бустом ты сразу в минус уходишь, то с юниткой у тебя совсем плохо",,False,0
5397,2025-11-14 22:01:03+00:00,Хайп штука мимолетная,,False,1
5398,2025-11-14 22:00:30+00:00,"Да все катимся туда, рынок диктует направление к сожалению",,False,1
5399,2025-11-14 22:00:19+00:00,"Летом вирусы ловили товары , каждый день два товар по 30-50 раз покупали и так весь месяц , как достричь такого же вируса товара ? Я так и не понял почему так произошло , как то случайно",,False,0
5400,2025-11-14 22:00:03+00:00,СТАТИСТИКА!!!! Если уверен в цене - бусти показы и т.д. Если нет - тогда буст продаж. Ознакомился предметно что тот или иной инструмент дает?,,False,1
5401,2025-11-14 21:59:30+00:00,"🤣 товар упал в акции весь там 2/3  всего ушло сразу , шок был",0.0,False,0
5402,2025-11-14 21:58:52+00:00,"Как их поднять ? Через буст показов ?тогда да чуть шевельнулись продажи , но в минус уже торговля , еще что заметил на Яндексе покупать начинают если ты либо в ноль торгуешь либо в минус",,False,0
5403,2025-11-14 21:58:42+00:00,"Свои каналы с 22 года по импорту в обход санкций. Раньше возили сложные вещи, за много миллионов, а теперь товар под МП. Катимся не в ту сторону явно",,False,0
5404,2025-11-14 21:58:28+00:00,Лучшие акции у озона,0.0,False,0
5405,2025-11-14 21:57:35+00:00,"Ну , прикол в том что что с ними что без , нет заказов , Яндекс алгоритмы сломал , мы пробовали даже буст30% заряжать на неделю , результата не было",,False,4
5406,2025-11-14 21:57:06+00:00,"Подними показы, если в цене уверен",,False,0
5407,2025-11-14 21:57:05+00:00,"А как доставим
Тебя волновать не должно друг 😓  мем смешной ситуация не очень",,False,0
5408,2025-11-14 21:56:46+00:00,Чем везете если не секрет?,,False,0
5409,2025-11-14 21:56:06+00:00,"Просто напрягаться никто не хочет. Я со склада в Гонг-Конге доставляю где то дней за 10, корея так же. Но там товарная группа пока ограничена. Жду подписания контракта по дистрибу",,False,0
5410,2025-11-14 21:55:57+00:00,Капец,,False,1
5411,2025-11-14 21:55:45+00:00,"Уберите все Бусты и вообще все и если станет больше потом поймете ценность Бустов )))))) 

Был прикол что без них было больше , мб все еще",,False,0
5412,2025-11-14 21:54:38+00:00,Ребята с опта ждут товар 4 месяц,,False,0
5413,2025-11-14 21:54:36+00:00,"В сцепке по одному товару или у продавца?если по продавцу, то вообще не аргумент, есть продавец чуть больше 100 карточек, оборот 10ки млн в месяц",,False,1
5414,2025-11-14 21:54:30+00:00,"Норма да 2 продажи за день ни реклама ни Бусты ниче не помогает увеличить продажи , как будто Яндекс в черный список закинул магаз",17.0,True,0
5415,2025-11-14 21:54:20+00:00,"В Казахстане их хорошо прижали, они теперь через Дагестан катают. Была попытка свою компанию китайскую завести на маркеты. Вот это реально цирк",,False,0
5416,2025-11-14 21:52:43+00:00,"У нас также, пытаемся бороться блокировать, но снова лезут. Товара у них нет, по нам по крайней мере, они щупают рынок на спрос",0.0,False,0
5417,2025-11-14 21:52:24+00:00,Ага Казахстан привет,,False,0
5418,2025-11-14 21:52:18+00:00,"Чем больше карточек  товаров разных тем больше продаж , и вероятность продаж ? И катеогорий",,False,0
5419,2025-11-14 21:51:18+00:00,"Китайцев на сцепке бесконечный поезд и вагон , они в этом году прямо очень массово появились",,False,0
5420,2025-11-14 21:50:32+00:00,Дима выше написал,,False,0
5421,2025-11-14 21:50:06+00:00,"Зависит от того, что у конкурента в сумме факторов",,False,0
5422,2025-11-14 21:49:25+00:00,"Если у тебя самая низкая цена на блоке , и быстрая доставка , на первое место поставит алгоритм?",,False,0
5423,2025-11-14 21:49:06+00:00,"Никак. Если только в кровавую луну приносить в жертву девственниц, но не всегда помогает",,False,2
5424,2025-11-14 21:48:48+00:00,"Все индивидуально, надо смотреть каждую сцепку",,False,0
5425,2025-11-14 21:48:02+00:00,"А блок все предложения если ты зацеплен на карточках , лучше отцепиться оттуда ?",,False,0
5426,2025-11-14 21:45:59+00:00,"Как найти магазин на маркете? Цель понять может, что еще упускаете",,False,0
5427,2025-11-14 21:45:06+00:00,"Да отстаньте вы от цены. Показы-клики в карточку-в корзину-заказ-выкуп. Вот воронка продаж по ней и спускайтесь, анализируйте на каком этапе отваливается покупатель. Еще зайдите в режиме инкогнито и поищите карточку вашу, увидите в чистом виде на каком она месте",,False,1
5428,2025-11-14 21:44:56+00:00,"1-3 тыс , категории сетевые фильтры в основном , ну и новогодние фонари и ночники",,False,0
5429,2025-11-14 21:44:49+00:00,Раньше у людей деньги были и китайцев было не много. Теперь денег нет и косенькие всюду со своими подделками,,False,0
5430,2025-11-14 21:44:32+00:00,"Минималка стоит , стояло на бонусах 30-40 , продаж и показов больше не стало",,False,0
5431,2025-11-14 21:43:52+00:00,"В том плане что раньше 10% буста давало 30-60% показов , а сейчас дает до 30% показов , вы вообще без буста продаж торгуете на яме ?",,False,0
5432,2025-11-14 21:42:45+00:00,Буст же по % выставляется или я что то путаю ..  как он может подорожать ?,,False,0
5433,2025-11-14 21:42:45+00:00,Уровень ниже это что ? Цену понижать ?,,False,0
5434,2025-11-14 21:42:20+00:00,Какая товарная группа и средний чек?,,False,0
5435,2025-11-14 21:41:45+00:00,"Я цены поднял , заказов 3-5 в день , товары те же что в том году , в том году в это время было 150-200 заказов в день , сейчас ели ели 3-5 заказов , я что то не так делаю ? А нут буст у меня всегда 10% , кстати они буст тоже подняли , он стал дороже",,False,0
5436,2025-11-14 21:41:24+00:00,"Если показы наоборот упали, тут вам в помощь продвижение, какой у вас DRR?",0.0,False,0
5437,2025-11-14 21:40:38+00:00,"Вхахахахахха 

Что ты фраер сдал назад 

Просто чтобы взять разгон 🤭",,False,0
5438,2025-11-14 21:40:22+00:00,"Смотрите какой у вас ctr, если показы нормальные, то уходите на уровень ниже. В карточку заходят смотрят , но не выкупают.",22.0,False,0
5439,2025-11-14 21:39:52+00:00,"Да иди, пожалуйста, могу еще и ускорить 🤣",,False,0
5440,2025-11-14 21:39:00+00:00,"Кликнуть на колонке количество показов. В поиске никак. Либо самовыкупы, либо максимальная накрутка всего под критерии поисковой системы, но это утопия.",,False,0
5441,2025-11-14 21:38:36+00:00,Как в аналитике продаж поставить тот или иной товар на первое место по показам ?,,False,0
5442,2025-11-14 21:38:09+00:00,"Делитесь сосками )))) мамонтины , дорогу молодым )",2.0,False,2
5443,2025-11-14 21:37:33+00:00,Это где статистика в аналитике продаж ?,,False,1
5444,2025-11-14 21:36:52+00:00,На дистанцию продажи. От статистики сектора зависит минимальное число показов. Тут уже ЯМ не причем. Закон больших чисел,,False,0
5445,2025-11-14 21:36:21+00:00,"Поддержу Дмитрия, либо товар не востребован, либо смотрите в сторону воронки продаж (контент,сео, продвижение)",0.0,False,1
5446,2025-11-14 21:35:28+00:00,Друшимисловами товар не востребован ? 10 к на месяц ?,,False,1
5447,2025-11-14 21:35:04+00:00,"Смотрите статистику по сектору товара просмотр-клик-корзина-покупка, если статистика ниже средней, то товар не заходит. Минимальное количество показов от 10К на позицию",,False,0
5448,2025-11-14 21:33:53+00:00,"Индекс качества 100 , товар на всех регионах у меня , цена низкая , отзывов больше 1 тыс , что то нет заказов , не всегда это работает так , уже проверено , у друга 5 тыс отзывов на карточке , так же доставка 1 день , заказов нет , карточка умерла",,False,0
5449,2025-11-14 21:33:37+00:00,"ТАм же ИИ поиск. Главное, что б содержание совпадало с мнение таксиста Гургена, который учил ИИ :)",,False,0
5450,2025-11-14 21:32:51+00:00,"Во первых есть крупняки с планом. Как на вб ИО, продали на 100л в месяц, получите комсу в 10% место 30%, эти качают",,False,2
5451,2025-11-14 21:32:50+00:00,🤣 клиент ставит фильтр дешевле и гг,,False,0
5452,2025-11-14 21:32:03+00:00,"Не всегда буст даст вам первую строчку, у вас будет цена 100р и доставка через неделю и в карточке 10 отзывов, у меня цена 130 но доставка завтра отзывов 200 и рейтинг карточки выше и я буду выше вас",,False,2
5453,2025-11-14 21:31:12+00:00,"Забили где то на складах, умных и вменяемых там не любят",,False,1
5454,2025-11-14 21:30:37+00:00,Ага дешевле отправить на склад фбо в Китай и от туда сливать с комиссией 5-7% вместо 50-70 тут),,False,1
5455,2025-11-14 21:30:31+00:00,"Наверное, его повысили 🤣",,False,0
5456,2025-11-14 21:29:56+00:00,"Китай в помощь ) Чувствуйте тенденцию, прям вот она уже на кончиках пальцев",,False,0
5457,2025-11-14 21:29:07+00:00,1-3к?  Чтобы в минус сидеть ? Не видели за товар 1800р доставку 1500 + комиссии и бла бла бла парнишка просто в минусе сидит,,False,2
5458,2025-11-14 21:27:52+00:00,"Они ставят наверх тех у кого ниже цена , и у кого буст больше , ну и у кого реклама дороже , другими словами кто больше яме занесли денег тот и на первых местах",,False,1
5459,2025-11-14 21:27:35+00:00,"Мы из 30к карточек оставили 4 к и далее сокращаем ассортимент, тк 5% логистики от стоимости товара - это что за дикая жадность, при этом ничего не компенсируют. Те 5% на логистику от товара стоимостью 20к это вы с удовольствием (не считая комиссии в 40%!!!!), а вот компенсировать возврат использованного или испорченного товара в размере 20 к - это отказ и вранье: товар возвращен якобы  в товарном виде. В таком формате на ям можно работать только с диапазоном цены 1-3к и то аккуратно))",,False,5
5460,2025-11-14 21:27:10+00:00,Того у кого выше ставка/отзывы/сроки поставки/цена. И еще тонкости реливантности в карточке. Мне присылали соотношение значимости,,False,2
5461,2025-11-14 21:26:52+00:00,По этой тенденции Яндекс дает 1 места ?,,False,0
5462,2025-11-14 21:26:21+00:00,"хммм условно селлер 1 продает 100 единиц в день, селлер 2 продает 3 штуки, кого выгодней поставить наверх?",,False,0
5463,2025-11-14 21:25:56+00:00,Так там вообще все не достоверно. Это ж популизм,,False,0
5464,2025-11-14 21:25:12+00:00,"про продвижение,логистику и тд.",,False,0
5465,2025-11-14 21:24:28+00:00,А теперь комса 50+,,False,2
5466,2025-11-14 21:24:26+00:00,"Они основываются на ваших данных, если я правильно понял про какую экономику идет речь",,False,0
5467,2025-11-14 21:23:26+00:00,"Вы прям не туда мыслите. Был спор с маркетом о результатах поисковой выдаче при одинаковой структуре запроса, но различными по содержанию. 4 суток футбола между операторами. 4 созвона. Один вменяемый сотрудник понял суть вопроса, обещал вернуться с результатом. Не вернулся.",,False,0
5468,2025-11-14 21:23:11+00:00,"В таком случае должна быть ранжировка ставить по очереди на условно 3-4 дня каждого продавана на топ места , тогда будет честно , без реклам , ведь не у всех есть возможность оплачивать Бусты продаж и показов",,False,0
5469,2025-11-14 21:22:13+00:00,"я про отчеты, которые площадки сами выкладывают по итогам квартала",,False,0
5470,2025-11-14 21:20:57+00:00,"Кто помнит, комса 2-3 года назад была 8-12%, а теперь они оху...",,False,5
5471,2025-11-14 21:20:27+00:00,"так все загрузили, условно вы продаете духи. У вас 100 артикулов, в категории 100 продавцов также по 100 артикулов, итого 10 000 духов, почему мп должен поставить именно ваши на первое место? МП рекламирует площадку, ведя трафик (ваших покупателей) а дальше ваша зона ответственности (быть на 1й странице, сделать продающий контент и тд).",,False,0
5472,2025-11-14 21:20:14+00:00,С вагоном финансового побора,,False,1
5473,2025-11-14 21:19:13+00:00,"Т.е. вы еще и передаете им свои информацию об экономике заказов. Потрясающе.
Ваша экономика должна считаться у вас.
Зачем дебилам давать лишнюю информацию?
Передавать товары на склад МП, можно в только в том случае, если это дешевый товар НП.",,False,0
5474,2025-11-14 21:17:08+00:00,МП это просто большой сайт и услуга доставки,,False,0
5475,2025-11-14 21:16:29+00:00,"Мы товар загрузили и еще должны его рекламировать??? А зачем тогда маркетплейс и что он делает ? И так коммисии 60-70% с бустом , еще реклама то все 100% , что макоетплейс тогда должен делать ? Где его работа ?",,False,1
5476,2025-11-14 21:16:02+00:00,"и если брать фин отчеты по этому году, то те же вб и озон зарабатывают не с комиссий, а с фин услуг, а поднимая комиссии, они просто борятся друг с другом размером соинвеста. Сколько это протянет с учетом, что при нормальном подходе рост комиссии закладывается в юнитку, не известно. Это как раз к вопросу стратегий и управленцев со стороны МП. Небольшие селлеры помрут сами собой не вытягивая даже в ноль рентабельность, а производители будут резать ассортимент на площадках и как вы выше написали уходить в еком продажи, развивая свои площадки, работать ради GMW никто не будет, если по концу года в графе прибыль у тебя ноль.",,False,1
5477,2025-11-14 21:08:51+00:00,в разделе финансы,,False,1
5478,2025-11-14 21:04:06+00:00,"Магазин, это постоянная работа. Если вы думаете, что загрузили картинки и все, то вы глубоко заблуждаетесь. Меняются и обновляются акции, какие то ваши акции, появляются новые товары, Все это должно динамично обновляться. У всех наверное есть группы во ВК, отправлять ссылки туда и везде, и всем, где только возможно. Думаю, что только так можно чего то добиться, а не ныть, как все плохо. Все ""плохо"" вы сами к себе притягиваете.",,False,3
5479,2025-11-14 20:34:11+00:00,"Мы два месяца назад начали подготовку к своей платформе. Месяца через два процесс завершиться. Конечно на маркетах будем присутствовать, главное для формирования узнаваемости.
PS процесс не дешевый при правильном подходе, очень много подводных камней, но и команда с огромным опытом.",0.0,False,2
5480,2025-11-14 20:32:40+00:00,"Если посмотреть в корень. Практически все маркеты управляются существами, которые гордятся своими статусами МВА и прочими вариантами туалетной бумаги. Там головы засраны либеральным подходом. Помимо этого сам подход всего экономического блока сверху вообще никак не настроен на внутреннее развитие (только латать дыры китайским шлаком). Это глобальный головняк.
А вот если посмотреть с другой стороны, все как ослики за морковкой ломятся на маркеты, хотя сами могут организовывать свои цифровые продажи ( и кстати ничего не мешает миксовать).",,False,0
5481,2025-11-14 20:26:56+00:00,"Самое забавное, что маркеты убивая местных производителей и селлеров, убивают себя в перспективе. Как только все полки на маркетах плотно займут китайцы, они начнут душить Яшу, ВБ и озон. На месте русских селлеров, которых душат, внезапно окажутся наши маркетплейсы! А дальше либо их выкупят китайцы, причем за бесценок, либо быстрый коллапс строптивых МП без китайских товаров, ведь местные селлеры задушены, а местные производители без каналов сбыта загнаны в дальний угол офлайн торговли",,False,4
5482,2025-11-14 20:07:00+00:00,"Здравствуйте, Андрей!

Количество баллов, начисленных за конкретный заказ, можно посмотреть на странице заказа в разделе ""Начисления и услуги"" или в отчёте по заказам.

Общее количество баллов, которые есть на балансе можно посмотреть в разделе ""Финансы""",,False,0
5483,2025-11-14 19:59:58+00:00,"Подскажите, за скидку клиенту начисляются баллы, а где количество начисленных баллов можно увидеть? Т.е. какой то баланс можно посмотреть?",2.0,False,1
5484,2025-11-14 19:54:32+00:00,Не совсем уместная ирония,,False,0
5485,2025-11-14 19:53:51+00:00,Спасибо. Записал. Разрешите отбыть в расположение сортира,,True,6
5486,2025-11-14 19:53:33+00:00,"Они как раз этим и занимаются, только не кричат об этом",,False,1
5487,2025-11-14 19:52:59+00:00,"Но другие же как то производят , торгуют и в плюсах",,False,0
5488,2025-11-14 19:52:31+00:00,"Прекрасная идея. Но в итоге придете к тому, что проще разливать уже готовые ароматы :)",,False,0
5489,2025-11-14 19:51:31+00:00,Вот например духи создать производство,,False,0
5490,2025-11-14 19:51:28+00:00,"Так вот это нереально тяжело и затратно. Помимо этого китайский шлак вытесняет все. В РФ понятие бренда давно растоптано. Помимо этого покупательская способность неумолимо падает. Посмотрите на средние чеки в категориях, вычтете комиссию, налоги и прочие расходы и вы поймете какое ""говно"" потребляет средний гражданин.",,False,3
5491,2025-11-14 19:49:36+00:00,"Нет, я с деревни.",,False,0
5492,2025-11-14 19:48:10+00:00,"А вы себе хоть представление имеете, что такое создать и продвинуть бренд?",,False,0
5493,2025-11-14 19:46:23+00:00,"Что бы что производить, нужно иметь средства для открытия производства. А у нас страна парадоксов, где деньги нужны их нет. Зато где-то навалом, но туда 99,9% не дотянуться",,False,1
5494,2025-11-14 18:49:51+00:00,"Вообще да , но это надо уметь что то производить",,False,0
5495,2025-11-14 18:49:40+00:00,"вопрос не в конечной цене продажи, можно и на шлак сделать наценку 500%, здесь больше про соотношение цена качество",,False,1
5496,2025-11-14 18:49:12+00:00,Лучше быть производителем с собственным брендом,,False,0
5497,2025-11-14 18:48:34+00:00,"Здравствуйте, Алёна!

Сейчас сроки сбора отзывов у покупателя от 1 дня до 1 года после получения товара.

Мы зарегистрировали вашу идею по сокращению сроков сбора отзывов. Если внедрим её, то обязательно расскажем об этом в новостях. Спасибо, что помогаете нам становиться лучше!",,False,0
