id,date,message,views,forwards,pinned,media,reactions,replies
354515,2026-03-31 20:48:49+00:00,"Анастасия, эти данные (версия вашего браузера, видео ошибки) нам нужны для того, чтобы мы могли разобраться в проблеме с обновлением цен, так как без этой информации проверить, почему цены не обновляются, не получится.

После выполнения технических рекомендаций напишите нам, пожалуйста, в личные сообщения, всё внимательно изучим и поможем решить проблему",,,False,"MessageMediaWebPage(webpage=WebPage(id=9170793121480526244, url='https://t.me/YandexMarketSupportBot', display_url='t.me/YandexMarketSupportBot', hash=0, has_large_media=False, video_cover_photo=False, type='telegram_bot', site_name='Telegram', title='Поддержка продавцов Маркета', description='Помощь по вопросам в чате продавцов Яндекс Маркета', photo=Photo(id=5330393034308837332, access_hash=-8580071813205938289, file_reference=b'\x00i\xcf\xbc\x05\xe6\x04-J\x1ad\xbc\xc4\x89e\x14\xedk\x92\xabI', date=datetime.datetime(2024, 11, 21, 13, 8, 1, tzinfo=datetime.timezone.utc), sizes=[PhotoSize(type='a', w=160, h=160, size=4803), PhotoSize(type='b', w=320, h=320, size=10560), PhotoSize(type='c', w=640, h=640, size=23319), PhotoStrippedSize(type='i', bytes=b""\x01((\xa7E\x15\xafcd\x91\xc6$\x91A\x90\xf2\x01\xfe\x1a`d\xedlgi\xc7\xae)+\xa5\xaa7\xd6I$fH\xd4\t\x07$\x0f\xe2\xa0\x0c\x8a(\xa2\x81\n\xb8\xde\xb9\xe9\x91\x9a\xdf\xb9\xf3\xbc\xaf\xf4}\xbb\xf3\xdf\xd2\xb9\xfa\xdf\xb4\xf3>\xcc\x9eh\xc3b\x81\x8d0\xc8'\xf3\x8c\xa7\xeecgl\xd2Y\xcc\xcf\x1e%\x926\x93=\x14\x83\xc53Q'djr\x11\x9f\rU\xe6\xb5Xm\xcc\xf1\x10\xac\x08+\x8f_AH\x0c\xf7\xc6\xf6\xc7L\x9cQO\xb8P\xb7\x12\x05\x18\x01\xbazQLDt\xef1\xff\x00\xbe\xdf\xf7\xd1\xa2\x8a\x00U\x99\xd7!\x8e\xf5<\x15c\x90i\xc2TNc\x8b\r\xd8\xb3g\x1fAE\x14\x0c\x8b\xa9\xc9\xa2\x8a(\x11"")], dc_id=2, has_stickers=False, video_sizes=[]), embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=True)",,
354514,2026-03-31 20:25:08+00:00,Я не хочу разбираться в этом. Я вам дала всю подробную информацию. Дело не в браузере и тд,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 3, 31, 20, 41, 54, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",
354513,2026-03-31 20:24:30+00:00,Я отключил Бусты продаж и показов. Уже 4 дня. Не хочу включать. И почему-то да.. с этой Даты пошли откаты,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤝'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=1022347539), date=datetime.datetime(2026, 4, 1, 8, 36, 50, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🤝'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=69892915), date=datetime.datetime(2026, 3, 31, 20, 28, 22, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='❤'), big=False, unread=False, my=False)], top_reactors=[])",
354512,2026-03-31 20:21:54+00:00,"Чтобы мы могли разобраться в проблеме с обновлением цен через файл, то нам понадобится видео с ошибкой, версия вашего браузера, а также нужно будет выполнить технические рекомендации выше. 

Если после выполнения технических рекомендаций проблема не устранится, то напишите нам, пожалуйста, в личные сообщения, мы всё проверим ✍",,,False,"MessageMediaWebPage(webpage=WebPage(id=9170793121480526244, url='https://t.me/YandexMarketSupportBot', display_url='t.me/YandexMarketSupportBot', hash=0, has_large_media=False, video_cover_photo=False, type='telegram_bot', site_name='Telegram', title='Поддержка продавцов Маркета', description='Помощь по вопросам в чате продавцов Яндекс Маркета', photo=Photo(id=5330393034308837332, access_hash=-8580071813205938289, file_reference=b'\x00i\xcf\xbc\x05\xe6\x04-J\x1ad\xbc\xc4\x89e\x14\xedk\x92\xabI', date=datetime.datetime(2024, 11, 21, 13, 8, 1, tzinfo=datetime.timezone.utc), sizes=[PhotoSize(type='a', w=160, h=160, size=4803), PhotoSize(type='b', w=320, h=320, size=10560), PhotoSize(type='c', w=640, h=640, size=23319), PhotoStrippedSize(type='i', bytes=b""\x01((\xa7E\x15\xafcd\x91\xc6$\x91A\x90\xf2\x01\xfe\x1a`d\xedlgi\xc7\xae)+\xa5\xaa7\xd6I$fH\xd4\t\x07$\x0f\xe2\xa0\x0c\x8a(\xa2\x81\n\xb8\xde\xb9\xe9\x91\x9a\xdf\xb9\xf3\xbc\xaf\xf4}\xbb\xf3\xdf\xd2\xb9\xfa\xdf\xb4\xf3>\xcc\x9eh\xc3b\x81\x8d0\xc8'\xf3\x8c\xa7\xeecgl\xd2Y\xcc\xcf\x1e%\x926\x93=\x14\x83\xc53Q'djr\x11\x9f\rU\xe6\xb5Xm\xcc\xf1\x10\xac\x08+\x8f_AH\x0c\xf7\xc6\xf6\xc7L\x9cQO\xb8P\xb7\x12\x05\x18\x01\xbazQLDt\xef1\xff\x00\xbe\xdf\xf7\xd1\xa2\x8a\x00U\x99\xd7!\x8e\xf5<\x15c\x90i\xc2TNc\x8b\r\xd8\xb3g\x1fAE\x14\x0c\x8b\xa9\xc9\xa2\x8a(\x11"")], dc_id=2, has_stickers=False, video_sizes=[]), embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=True)",,
354511,2026-03-31 20:18:27+00:00,"Это на вашей стороне ошибка, исправьте, чтобы было удобно селлерам. Придётся вручную",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 3, 31, 20, 19, 9, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",
354510,2026-03-31 20:17:58+00:00,"Здравствуйте, Анастасия!

Сейчас на Маркете есть проблемы с изменением цен, мы уже разбираемся в проблеме и скоро всё починим. Пожалуйста, попробуйте также выполнить эти действия, чтобы устранить ошибку:
 - выйдите из аккаунта и снова войдите;
 - перезагрузите устройство/браузер;
 - очистите кеш и cookie;
 - попробуйте выполнить действие с другого устройства или браузера.
 
Если проблема сохранится, то пришлите нам, пожалуйста, версию браузера и видео воспроизведения проблемы в личные сообщения. Всё проверим и обязательно разберёмся 🙏",,,False,"MessageMediaWebPage(webpage=WebPage(id=8953082220933455376, url='https://yandex.ru/support/common/browsers-settings/cache.html', display_url='yandex.ru/support/common/ru/browsers-settings/cache.html', hash=0, has_large_media=False, video_cover_photo=False, type='article', site_name='yandex.ru', title='Очистить кеш |', description='Кеш браузера — это копии страниц, картинок, видеороликов и другого контента, просмотренного с помощью браузера. Он помогает сократить количество запросов к сайт', photo=None, embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=False)","MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=174743931), date=datetime.datetime(2026, 3, 31, 20, 18, 19, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🔥'), big=False, unread=False, my=False)], top_reactors=[])",
354509,2026-03-31 20:07:25+00:00,"@YandexMarketSupportBot с ценами все ок, как обновить файлом цены? Загружаю его ещё и все равно ошибка

Я уже примечания удалила, выделение убрала. Файл улетает в ошибку. Да, мы повысили цены больше, чем на 50%, но как обновить цены то разом? Неужели вручную?",,,False,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5359637951962356127, access_hash=8035450023344020286, file_reference=b'\x02~\xc0\xb8\\\x00\x05h\xcdi\xcf\xbc\x05h\xbd\xad`\x82\xe2\xd2%\xc0\xbb\x89r\xecl\xff\xbd', date=datetime.datetime(2026, 3, 31, 20, 7, 25, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01\x13(\xd1f\xca\x10\xac\x01\xecp)`\xdc\x01\xdc\xfb\xbe\x80\ni\x18\x14\xc8\xe4c8O\xe1\xc5O2e$\xecZ\x12)\xefK\x91\xebPb\x95N[\x18\xed\xebC\x92N\xc2\xb16\xe1\xebE7o\xb0\xfc\xe8\xa7q\x11\x9e\x95\x14\x7f\xf1\xfb\xf8QEIq\xeaK\xde\xa4\x00o\x1fJ(\xa6\xf7 ~\x05\x14QT\x07'), PhotoSize(type='m', w=320, h=148, size=12166), PhotoSize(type='x', w=800, h=371, size=55840), PhotoSizeProgressive(type='y', w=1280, h=594, sizes=[6795, 18075, 33477, 50581, 81230])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)","MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 3, 31, 20, 10, 42, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",5.0
354508,2026-03-31 19:36:53+00:00,"Все, отлично",,,False,,,0.0
354507,2026-03-31 19:33:42+00:00,"По алгоритму да, там есть у них стоимость доп услуг при обработке грузомест не указанных в заявке (она не дешевая в целом и зависит от литража), ну и к примеру склад по каким-то внутренним причинам может не принять данных товар к себе на хранение и вам предложат создать заявку на вывоз обезлички.",,,False,,,
354506,2026-03-31 19:29:04+00:00,"Здравствуйте, Дмитрий!

Для точного понимания деталей по выплатам вы можете воспользоваться отчётом о платёжном поручении. В этом отчёте будут подробно отражены заказы, по которым была выплата, а также все удержания за услуги и возвраты.

Также вы можете воспользоваться отчётом ""По заказам"", он поможет узнать информацию о платежах от покупателей, стоимости оказанных услуг, посчитать вашу выручку и прибыль по каждому заказу.

Подробную инструкцию по финансовым отчётам оставили для вас в Справке. Если заметите какие-либо расхождения или возникнут другие вопросы, напишите нам в личные сообщения — мы всегда на связи 🤝",,,False,"MessageMediaWebPage(webpage=WebPage(id=8953082220811655116, url='https://yandex.ru/support/marketplace/ru/accounting/transactions', display_url='yandex.ru/support/marketplace/ru/accounting/transactions', hash=0, has_large_media=False, video_cover_photo=False, type='article', site_name='yandex.ru', title='Финансовые отчеты |', description='Отчеты помогают оценить финансовую ситуацию в магазине — посчитать доходы и расходы, определить, достигнуты ли цели, выявить возможные проблемы и найти их решен', photo=None, embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=False)",,
354505,2026-03-31 19:26:15+00:00,"И заодно подняли комиссию на 10% пунктов, но об этом  ни слова :)",,,False,,,
354504,2026-03-31 19:23:22+00:00,"В общем если я отправил больше чем заверил, то они примут все что есть, либо к вывозу подготовят и все. Верно?",,,False,,,
354503,2026-03-31 19:21:35+00:00,"Увы, такова практика :( вы у них в канале комментарии под постами почитайте, сейчас поменьше теряют, а вон сентябрь - январь был прям ужас.",,,False,,,
354501,2026-03-31 19:20:09+00:00,"Спасибо, успокоили",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=553147242), date=datetime.datetime(2026, 3, 31, 19, 20, 9, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👍'), big=False, unread=False, my=False)], top_reactors=[])",
354500,2026-03-31 19:17:57+00:00,Отчет о платёжном поручении.,,,False,,,
354499,2026-03-31 19:17:03+00:00,"@YandexMarketSupportBot подскажите пож-та, в каком отчете в ЛК можно скачать % поборов в нормальном читабельном экселевком файле? В онлайн режиме видно во всех отчетах, а скачать не возможно",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 3, 31, 19, 17, 42, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",15.0
354498,2026-03-31 19:15:19+00:00,"Озон? Нет, они могут вообще всю вашу поставку потерять и сказать что так и было. ""Доверительная приемка"", чтото доказывать будет в любом случае лежать на вас. Видео сборки поставки, видео отгрузки на точке приема.",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🏆'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=553147242), date=datetime.datetime(2026, 3, 31, 19, 20, 9, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🏆'), big=False, unread=False, my=False)], top_reactors=[])",
354496,2026-03-31 19:14:00+00:00,"Из косвенного, к вам в блок ""похожее"" или ""другие варианты"" кого нибудь подселили",,,False,,,0.0
354495,2026-03-31 19:13:33+00:00,А они так же как маркет под камерами принимают? Не пропадет часть товара?,,,False,,,
354494,2026-03-31 19:12:59+00:00,"Да видеть вы можете, другое дело что потом в корзине при оформлении вылетает ""ошибка"". А то что они могут подсаживать на продажи, а потом их ограничивают это 1000%",,,False,,,
354493,2026-03-31 19:12:20+00:00,"Вот это точно, принцип ""рубильника""",,,False,,,
354492,2026-03-31 19:11:16+00:00,"Да у меня нет таких, продажи есть по всем sku, и на сайте я их вижу. Но почему то сами продажи сильно просели, хотя ничего не меняла, вышла на хорошие показатели. А тут все.... Печалька",,,False,,,
354491,2026-03-31 19:10:28+00:00,"Тут уже не раз писали про кучу разных экспериментов от Яндекса, он вполне мог и ограничить аудиторию и географию, изменит цену для категории покупателей,да и в целом у них есть какой-то принцип ""рубильника""",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=7570757869), date=datetime.datetime(2026, 3, 31, 20, 26, 57, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👍'), big=False, unread=False, my=False)], top_reactors=[])",1.0
354490,2026-03-31 19:08:24+00:00,"Обычно в акцию товар попадал автоматически, если цена соответствовала. Я забыла, что через акции тоже можно добавить товар в акцию, спасибо коллеге Евгению. Но и ваша поддержка могла бы напомнить изначально про этот вариант в ЛК",,,False,,,
354489,2026-03-31 19:07:20+00:00,"Проверьте по тем которые исчезли из продаж, Яндекс писал про очередное уточнение категорий вроде недавно",,,False,,,
354488,2026-03-31 19:06:06+00:00,"Доступны. Продажи не совсем 0, но раз в 8-10 снизились, очень резко.",,,False,,,
354487,2026-03-31 19:05:55+00:00,"Принять участие в акции можно по инструкции любым удобным для вас способом: в личном кабинете или через Excel-файл. Отметим, что акция на товары, которые вы добавите, будет действовать во всех магазинах вашего кабинета.

Важно, чтобы акционная цена не превышала максимально допустимую, иначе товар не попадет в акцию.

Также вы можете подключить автоматическое участие в акциях, если передадите нам цену товара со скидкой в каталоге, на странице ""Цены"" или файлом. Затем мы добавим товар в подходящие акции. В разделе ""Продвижение"" на странице ""Акции"" вы можете установить отдельные цены для акции 👌",,,False,"MessageMediaWebPage(webpage=WebPage(id=8953082221167354874, url='https://yandex.ru/support2/marketplace/ru/marketing/promos/market/index', display_url='yandex.ru/support/marketplace/ru/marketing/promos/market/index', hash=0, has_large_media=False, video_cover_photo=False, type='article', site_name='yandex.ru', title='Маркетплейс Маркета', description='Акции Маркета. На Яндекс\xa0Маркете регулярно проходят акции для покупателей, приуроченные к праздникам, сезонам и\xa0так далее.', photo=None, embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=False)",,
354486,2026-03-31 19:01:12+00:00,"Уже больше 2 часов прошло, толку нет",,,False,,,
354485,2026-03-31 19:00:35+00:00,"Вы в целом проверьте доступны ли ваши товары к приобретению вообще.
Весь цикл, от поиска (в инкогнито и без) до момента нажатия к оформлению/оплаты заказа. Естественно с какого то другого телефона/аккаунта",,,False,,,
354484,2026-03-31 19:00:27+00:00,"обычно обновление ""проявляется"" через 5-15 мин",,,False,,,
354482,2026-03-31 19:00:11+00:00,Спасибо.,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=553147242), date=datetime.datetime(2026, 3, 31, 19, 0, 12, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👍'), big=False, unread=False, my=False)], top_reactors=[])",
354480,2026-03-31 18:59:00+00:00,"В странице акции (в продвижении) отметить галочкой что участвуете, если по каким-то причинам там она уже не стоит учитывая вашу цену",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🏆'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=553147242), date=datetime.datetime(2026, 3, 31, 19, 0, 12, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🏆'), big=False, unread=False, my=False)], top_reactors=[])",
354479,2026-03-31 18:58:51+00:00,"Аналогично. Все умерло с 23 марта, лично у меня в кабинете",,,False,,,
354478,2026-03-31 18:58:13+00:00,Заказов нет совсем,,,False,,,8.0
354477,2026-03-31 18:57:50+00:00,"Я им обновила, но цены так и не меняются",,,False,,,
354476,2026-03-31 18:57:31+00:00,"Если шк верные, то примут по шк (с доплатой), возможно что и ее примут и поставят на возврат (заявку на вывоз с поставки), от склада зависит",,,False,,,
354475,2026-03-31 18:56:49+00:00,"Уважаемая поддержка, ответьте пожалуйста ещё на один вопрос, что нужно сделать, чтобы все таки участвовать в акции? От поддержке в ЛК я не могу добиться этой информации?",,,False,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5359637951962356052, access_hash=-2800036985010883695, file_reference=b'\x02~\xc0\xb8\\\x00\x05h\xabi\xcf\xbc\x05\xd1_\xb1\xe0\xc5\x82\xa4\xd8%\x1f\x06\xb9u\xbb\x02+', date=datetime.datetime(2026, 3, 31, 18, 56, 49, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01(\x17\xbc\x13\x9e\x94\xed\xbc\xf4\xe2\x80}\xff\x00Jvi\x01\x19J)\xc5\x85\x14\x00\xd0\xd4\xbb\x8dV\xf3:\x1c\xd2\xf9\x86\x80&-EW2\xd1L\x0c\xd1x;\xe6\x9d\xf6\xd1\xef\xf9QE\x004\xde\x03E\x14P\x07'), PhotoSize(type='m', w=180, h=320, size=12206), PhotoSize(type='x', w=450, h=800, size=68371), PhotoSizeProgressive(type='y', w=720, h=1280, sizes=[10309, 29040, 46241, 100659, 138989])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)","MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 3, 31, 18, 57, 20, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",4.0
354474,2026-03-31 18:55:24+00:00,"Ребят, кто работает на озоне по fbo, подскажите. Создал поставку и чуть спутал состав поставки.? Отправил. На складе пересорт примут, если карточки под такой состав приняты. На Яндексе просто допоставку делаешь, а тут как",,,False,,,7.0
354473,2026-03-31 18:55:22+00:00,Да бесполезно. Арбитр матча свистит в одни ворота.,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='💯'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=1668862456), date=datetime.datetime(2026, 4, 1, 5, 42, 23, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='💯'), big=False, unread=False, my=False)], top_reactors=[])",
354471,2026-03-31 18:54:45+00:00,"Попробую, спасибо",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=553147242), date=datetime.datetime(2026, 3, 31, 18, 54, 46, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👍'), big=False, unread=False, my=False)], top_reactors=[])",
354469,2026-03-31 18:54:10+00:00,только файлом можно обновить,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🏆'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=553147242), date=datetime.datetime(2026, 3, 31, 18, 54, 46, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🏆'), big=False, unread=False, my=False)], top_reactors=[])",
354468,2026-03-31 18:52:59+00:00,Вы мне это отвечаете уже не первый день,,,False,,,
354466,2026-03-31 18:51:18+00:00,"Здравствуйте, Татьяна!

Сейчас в личном кабинете действительно есть проблемы с изменением цен. Мы уже разбираемся в проблеме и скоро всё починим, простите за возможные неудобства 🙏",,,False,,,
354465,2026-03-31 18:48:42+00:00,"Аналогично. Но удалось загрузить изменения через фаил, но толку нет, они все равно не обновляются",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 3, 31, 18, 49, 49, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",
354464,2026-03-31 18:44:24+00:00,@YandexMarketSupportBot завтра или сегодня после 12 ночи обновятся новые Комиссии под товаром ?,,,False,,,0.0
